,ALL SHARE rt,HEALTHCARE rt,MANUFACTURING rt,MOTORS rt,PLANTATIONS rt,SERVICES rt,TELECOMUNICATION rt,TRADING rt,CONSTRUCTION/ENG rt,DIVERS HOLDINGS rt,INFO TECHNOLOGY rt,INVESTMENT TRUST rt,OIL PALMS rt,CHEMICALS & PHARMACEUTICAL rt,FOOTWEAR & TEXTILES rt,HOTELS & TRAVELS rt,LAND & PROPERTY rt,POWER & ENERGY rt,STORES & SUPPLIES rt,BANKS FINANCE & INS rt,BEVERAGES FOOD & TOBACCO rt,S&P SRI LANKA rt,MSCI SRI LANKA rt,ALL SHARE pt,HEALTHCARE pt,MANUFACTURING pt,MILANKA pt,MOTORS pt,PLANTATIONS pt,SERVICES pt,TELECOMUNICATION pt,TRADING pt,CONSTRUCTION/ENG pt,DIVERS HOLDINGS pt,INFO TECHNOLOGY pt,INVESTMENT TRUST pt,OIL PALMS pt,CHEMICALS & PHARMACEUTICAL pt,FOOTWEAR & TEXTILES pt,HOTELS & TRAVELS pt,LAND & PROPERTY pt,POWER & ENERGY pt,STORES & SUPPLIES pt,BANKS FINANCE & INS pt,BEVERAGES FOOD & TOBACCO pt,S&P SRI LANKA pt,MSCI SRI LANKA pt,Monday Dummy,Tuesday Dummy,Wednesday Dummy,Thursday Dummy,Friday Dummy,MSCI World Index,Du,Dd,ALL SHARE %,HEALTHCARE %,MANUFACTURING %,MOTORS %,PLANTATIONS %,SERVICES %,TELECOMUNICATION %,TRADING %,CONSTRUCTION/ENG %,DIVERS HOLDINGS %,INFO TECHNOLOGY %,INVESTMENT TRUST %,OIL PALMS %,CHEMICALS & PHARMACEUTICAL %,FOOTWEAR & TEXTILES %,HOTELS & TRAVELS %,LAND & PROPE%Y %,POWER & ENERGY %,STORES & SUPPLIES %,BANKS FINANCE & INS %,BEVERAGES FOOD & TOBACCO %
2004-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.027145911,4.565389316,6.355117587,7.566942285,6.30718728,5.265070773,8.399726356,4.81486369,6.951035051,5.541812414,5.742714685,3.878052486,8.091661081,8.805736393,7.091317732,5.554586168,6.749603271,4.988457849,4.605170186,8.673121148,7.818695724,7.119279588,4.594311443,5.305223464,0,0,1,0,0,-0.00961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-02-19,0.01417826,0,0.011129468,0.019462962,-0.001396612,0,0,0.022788828,0,0.019996858,0,0.00351375,0,0.026941555,-0.001704106,0.004814331,0.00340229,0,0,0.026003533,0.016694343,0.022095375,0.021968004,7.041324171,4.565389316,6.366247055,7.58074567,6.326650242,5.263674161,8.399726356,4.81486369,6.973823879,5.541812414,5.762711542,3.878052486,8.095174831,8.805736393,7.118259287,5.552882063,6.754417602,4.991860139,4.605170186,8.673121148,7.844699257,7.13597393,4.616406818,5.327191468,0,0,0,1,0,0.01233,1,0,1.417826,0,1.1129468,1.9462962,-0.1396612,0,0,2.2788828,0,1.9996858,0,0.351375,0,2.6941555,-0.1704106,0.4814331,0.340229,0,0,2.6003533,1.6694343
2004-02-20,0.009933871,0,0.009510035,-0.002739409,0.016682881,0,0,0.009048149,0,0.02286595,0,0,0.00748197,0.019527765,-0.002017694,0.01974914,0.004405741,0,0.00050811,0.009670312,-0.003228805,0.012968057,0.021543309,7.051258042,4.565389316,6.37575709,7.596929578,6.323910833,5.280357041,8.399726356,4.81486369,6.982872028,5.541812414,5.785577492,3.878052486,8.095174831,8.813218363,7.137787052,5.550864368,6.774166742,4.99626588,4.605170186,8.673629258,7.854369569,7.132745125,4.629374875,5.348734777,0,0,0,0,1,0.02476,1,0,0.9933871,0,0.9510035,-0.2739409,1.6682881,0,0,0.9048149,0,2.286595,0,0,0.748197,1.9527765,-0.2017694,1.974914,0.4405741,0,0.050811,0.9670312,-0.3228805
2004-02-23,0.02652689,0,0.028578407,0.011923256,0.00315121,0.064627083,0.02672159,0.217530477,0.022707993,0.017718437,0,0.015474671,0,0.015514943,0.006349719,0.035258803,0.010896724,0,8.04E-05,0.033661059,0.01819944,0.019907886,0.009105428,7.077784932,4.565389316,6.404335497,7.61886516,6.335834089,5.283508251,8.464353439,4.841585279,7.200402505,5.564520407,5.80329593,3.878052486,8.110649502,8.813218363,7.153301995,5.557214088,6.809425545,5.007162605,4.605170186,8.673709642,7.888030629,7.150944565,4.649282761,5.357840205,1,0,0,0,0,-0.02246,0,1,2.652689,0,2.8578407,1.1923256,0.315121,6.4627083,2.672159,21.7530477,2.2707993,1.7718437,0,1.5474671,0,1.5514943,0.6349719,3.5258803,1.0896724,0,0.00804,3.3661059,1.819944
2004-02-24,0.01141652,0,0.013246097,0.013497191,0.029352841,0.030812934,0.013019792,-0.019738747,0.043888552,0.011103223,0,0.001404528,0.007426406,0.005492119,-0.003402153,0.013327247,0.016257284,0,0,0.007878265,0.01275441,0.011322132,0.012988502,7.089201453,4.565389316,6.417581595,7.63057776,6.349331281,5.312861092,8.495166372,4.854605071,7.180663757,5.60840896,5.814399152,3.878052486,8.11205403,8.820644769,7.158794114,5.553811935,6.822752792,5.023419888,4.605170186,8.673709642,7.895908893,7.163698976,4.660604893,5.370828708,0,1,0,0,0,0.02911,1,0,1.141652,0,1.3246097,1.3497191,2.9352841,3.0812934,1.3019792,-1.9738747,4.3888552,1.1103223,0,0.1404528,0.7426406,0.5492119,-0.3402153,1.3327247,1.6257284,0,0,0.7878265,1.275441
2004-02-25,0.000508649,0,-0.000195931,-0.002940818,0.00309971,0,-0.013019792,-0.004883344,0.031723488,0.004080119,0,-0.000702018,0.034112919,0.004935829,0.123250039,-0.010506713,-0.000526697,0,0,-0.001915267,0.01253262,0.002645504,0.000990019,7.089710102,4.565389316,6.417385664,7.627305803,6.346390462,5.315960802,8.495166372,4.841585279,7.175780414,5.640132448,5.818479271,3.878052486,8.111352013,8.854757688,7.163729943,5.677061974,6.812246079,5.022893191,4.605170186,8.673709642,7.893993626,7.176231596,4.663250397,5.371818726,0,0,1,0,0,0.01643,1,0,0.0508649,0,-0.0195931,-0.2940818,0.309971,0,-1.3019792,-0.4883344,3.1723488,0.4080119,0,-0.0702018,3.4112919,0.4935829,12.3250039,-1.0506713,-0.0526697,0,0,-0.1915267,1.253262
2004-02-26,0.01152096,0,0.002446385,0.005437219,0.007536863,0.029891809,0,0.00646531,0,0.022104245,0,0.04910909,0.057076912,0.000387006,0.363645016,-0.001398255,0.003615452,0,0,0.007816806,0.004538718,0.005926919,0.000626969,7.101231062,4.565389316,6.419832048,7.632357521,6.351827681,5.323497665,8.525058181,4.841585279,7.182245723,5.640132448,5.840583516,3.878052486,8.160461103,8.911834601,7.164116948,6.04070699,6.810847824,5.026508643,4.605170186,8.673709642,7.901810433,7.180770314,4.669177316,5.372445696,0,0,0,1,0,-0.00621,0,1,1.152096,0,0.2446385,0.5437219,0.7536863,2.9891809,0,0.646531,0,2.2104245,0,4.910909,5.7076912,0.0387006,36.3645016,-0.1398255,0.3615452,0,0,0.7816806,0.4538718
2004-02-27,0.009399753,0,0.01974194,0.025358345,-0.0030764,0.055836306,0,0.001609817,0.040756628,0.004467013,0,0.00148755,0.009776484,0.019799289,-0.009420949,0.009834258,-0.013542734,0,0,0.017625755,0.009001015,0.011007574,0.008418932,7.110630815,4.565389316,6.439573988,7.644852357,6.377186026,5.320421265,8.580894487,4.841585279,7.18385554,5.680889076,5.845050529,3.878052486,8.161948653,8.921611085,7.183916238,6.031286041,6.820682082,5.012965909,4.605170186,8.673709642,7.919436187,7.18977133,4.68018489,5.380864628,0,0,0,0,1,-0.02844,0,1,0.9399753,0,1.974194,2.5358345,-0.30764,5.5836306,0,0.1609817,4.0756628,0.4467013,0,0.148755,0.9776484,1.9799289,-0.9420949,0.9834258,-1.3542734,0,0,1.7625755,0.9001015
2004-03-01,-0.001307062,0,0.001771197,0,-0.000391332,0.028823189,0,0.002023778,0.019788584,-0.005630547,0,0.042488048,0.046453884,0.014790763,-0.01693539,-0.001452053,-0.003998672,0,0,-0.005129086,-0.008430367,0.004073703,-0.002346104,7.109323753,4.565389316,6.441345185,7.640872892,6.377186026,5.320029933,8.609717677,4.841585279,7.185879319,5.70067766,5.839419981,3.878052486,8.2044367,8.968064968,7.198707,6.014350651,6.819230029,5.008967237,4.605170186,8.673709642,7.914307102,7.181340963,4.684258592,5.378518523,1,0,0,0,0,0.01497,1,0,-0.1307062,0,0.1771197,0,-0.0391332,2.8823189,0,0.2023778,1.9788584,-0.5630547,0,4.2488048,4.6453884,1.4790763,-1.693539,-0.1452053,-0.3998672,0,0,-0.5129086,-0.8430367
2004-03-02,0.003631042,0,-0.00098893,-0.001565132,-0.007661744,0.062917361,0,-0.019289073,-0.004356283,0.010336982,0,0.10817951,0.058892083,-0.021504905,0.013252943,0.005491406,0.006854584,0,0.000253083,-0.006427424,0.003394326,0.00368902,0.000963998,7.112954795,4.565389316,6.440356255,7.638949407,6.375620894,5.31236819,8.672635037,4.841585279,7.166590246,5.696321376,5.849756963,3.878052486,8.31261621,9.026957052,7.177202095,6.027603594,6.824721436,5.015821821,4.605170186,8.673962725,7.907879678,7.184735288,4.687947612,5.379482521,0,1,0,0,0,-0.0124,0,1,0.3631042,0,-0.098893,-0.1565132,-0.7661744,6.2917361,0,-1.9289073,-0.4356283,1.0336982,0,10.817951,5.8892083,-2.1504905,1.3252943,0.5491406,0.6854584,0,0.0253083,-0.6427424,0.3394326
2004-03-03,-0.003189717,0,-0.000910042,0.003467209,0,0,-0.013271542,-0.008013994,-0.009922457,0,0,0.022685732,0.001614411,0.006167736,0.106076405,0.007717449,-0.006787808,0,0,-0.014053905,-0.001615993,0.001012099,-0.009044513,7.109765077,4.565389316,6.439446213,7.628444667,6.379088104,5.31236819,8.672635037,4.828313737,7.158576252,5.686398919,5.849756963,3.878052486,8.335301942,9.028571462,7.183369831,6.133679999,6.832438885,5.009034013,4.605170186,8.673962725,7.893825773,7.183119295,4.688959712,5.370438008,0,0,1,0,0,-0.02808,0,1,-0.3189717,0,-0.0910042,0.3467209,0,0,-1.3271542,-0.8013994,-0.9922457,0,0,2.2685732,0.1614411,0.6167736,10.6076405,0.7717449,-0.6787808,0,0,-1.4053905,-0.1615993
2004-03-04,-0.009746162,0,-0.012068184,0.000525829,-0.005685907,0,-0.027001276,0.003495611,3.39E-05,-0.0042724,0,0.01641501,-0.007727122,0.012964618,0.001906537,-0.023178852,-0.001135794,0,0,-0.014443451,0.006923532,-0.011561892,-0.008610774,7.100018916,4.565389316,6.427378029,7.615268768,6.379613933,5.306682283,8.672635037,4.801312462,7.162071863,5.686432836,5.845484563,3.878052486,8.351716952,9.02084434,7.196334449,6.135586536,6.809260032,5.007898218,4.605170186,8.673962725,7.879382321,7.190042827,4.67739782,5.361827234,0,0,0,1,0,0.01293,1,0,-0.9746162,0,-1.2068184,0.0525829,-0.5685907,0,-2.7001276,0.3495611,0.00339,-0.42724,0,1.641501,-0.7727122,1.2964618,0.1906537,-2.3178852,-0.1135794,0,0,-1.4443451,0.6923532
2004-03-05,0.020684114,0,0.000921086,0,-0.003725694,-0.061567242,0,-0.006332138,-0.030266216,0.107576937,0,0.033577798,0.012312453,0.004560483,-0.002275265,-0.009012016,0.004002941,0,0,-0.002789402,-0.006642632,-0.000558347,-0.008960131,7.120703029,4.565389316,6.428299115,7.610733971,6.379613933,5.302956589,8.611067796,4.801312462,7.155739725,5.656166621,5.9530615,3.878052486,8.385294751,9.033156793,7.200894932,6.133311271,6.800248016,5.011901159,4.605170186,8.673962725,7.876592919,7.183400195,4.676839473,5.352867103,0,0,0,0,1,0.02446,1,0,2.0684114,0,0.0921086,0,-0.3725694,-6.1567242,0,-0.6332138,-3.0266216,10.7576937,0,3.3577798,1.2312453,0.4560483,-0.2275265,-0.9012016,0.4002941,0,0,-0.2789402,-0.6642632
2004-03-08,-0.01518765,0,-0.015250078,0.000864473,-0.017218004,0,-0.028088691,-0.021893243,0,-0.012890247,-0.034308321,-0.022500603,0.006023896,-0.020748899,0.003075792,-0.016435958,-0.015500025,0,0,-0.017569802,-0.01377308,-0.022307857,-0.019129505,7.105515379,4.565389316,6.413049037,7.589431924,6.380478406,5.285738584,8.611067796,4.773223771,7.133846482,5.656166621,5.940171253,3.843744165,8.362794147,9.039180689,7.180146033,6.136387064,6.783812058,4.996401134,4.605170186,8.673962725,7.859023117,7.169627115,4.654531616,5.333737598,1,0,0,0,0,-0.0272,0,1,-1.518765,0,-1.5250078,0.0864473,-1.7218004,0,-2.8088691,-2.1893243,0,-1.2890247,-3.4308321,-2.2500603,0.6023896,-2.0748899,0.3075792,-1.6435958,-1.5500025,0,0,-1.7569802,-1.377308
2004-03-09,0.010765122,0,0.008817103,-0.021146781,-0.000911808,0,0.00025356,0.006598637,0.020278915,0.028817598,-0.000642605,0.164416699,0.009358143,0.007828541,0.002635048,0.004573928,0.002498904,0,0,0.003204606,0.004384844,0.013049831,0.018148971,7.116280501,4.565389316,6.421866141,7.598258969,6.359331625,5.284826776,8.611067796,4.773477331,7.140445119,5.676445536,5.96898885,3.84310156,8.527210847,9.048538832,7.187974574,6.139022111,6.788385986,4.998900038,4.605170186,8.673962725,7.862227723,7.174011958,4.667581446,5.351886569,0,1,0,0,0,-0.01225,0,1,1.0765122,0,0.8817103,-2.1146781,-0.0911808,0,0.025356,0.6598637,2.0278915,2.8817598,-0.0642605,16.4416699,0.9358143,0.7828541,0.2635048,0.4573928,0.2498904,0,0,0.3204606,0.4384844
2004-03-10,0.007134394,0,-0.003028233,0.002523377,0.010736802,-0.001351942,0.014014411,-0.001228974,-0.020838414,0.005100621,0,0.179031222,0.021571188,-0.001149199,-0.003781948,0.000123939,0.004106229,0,0.000519645,-0.000666298,0.024194057,0.000751315,0.0046431,7.123414895,4.565389316,6.418837907,7.603573888,6.361855002,5.295563578,8.609715853,4.787491743,7.139216145,5.655607121,5.974089471,3.84310156,8.706242069,9.07011002,7.186825375,6.135240163,6.788509925,5.003006267,4.605170186,8.67448237,7.861561425,7.198206015,4.668332761,5.356529669,0,0,1,0,0,-0.01856,0,1,0.7134394,0,-0.3028233,0.2523377,1.0736802,-0.1351942,1.4014411,-0.1228974,-2.0838414,0.5100621,0,17.9031222,2.1571188,-0.1149199,-0.3781948,0.0123939,0.4106229,0,0.0519645,-0.0666298,2.4194057
2004-03-11,-0.010264643,0,-0.012288009,0.001190343,-0.000702177,-0.027429919,-0.014014411,0.004148661,-0.000279867,-0.005970319,0,-0.091682631,-0.014923998,-0.000908197,0.010125033,-0.019212439,-0.035487264,0,0,-0.006672,-0.00933266,-0.013896334,-0.008855632,7.113150252,4.565389316,6.406549899,7.590836972,6.363045345,5.294861402,8.582285934,4.773477331,7.143364806,5.655327254,5.968119152,3.84310156,8.614559438,9.055186022,7.185917178,6.145365196,6.769297486,4.967519003,4.605170186,8.67448237,7.854889425,7.188873355,4.654436427,5.347674037,0,0,0,1,0,0.00886,1,0,-1.0264643,0,-1.2288009,0.1190343,-0.0702177,-2.7429919,-1.4014411,0.4148661,-0.0279867,-0.5970319,0,-9.1682631,-1.4923998,-0.0908197,1.0125033,-1.9212439,-3.5487264,0,0,-0.6672,-0.933266
2004-03-12,-0.002862376,0,-0.010937778,0.011468271,-0.000301084,0,-0.014127895,0.004422606,-0.000279945,-0.003845961,0,-0.025518255,0.001949556,0.004035158,0.001456446,0.005314896,0.003751568,0,1.71E-06,-0.002808101,0.003925518,-0.004771001,-0.006263657,7.110287876,4.565389316,6.395612121,7.587356121,6.374513616,5.294560318,8.582285934,4.759349437,7.147787412,5.655047309,5.96427319,3.84310156,8.589041183,9.057135578,7.189952336,6.146821642,6.774612382,4.971270571,4.605170186,8.674484078,7.852081323,7.192798874,4.649665426,5.34141038,0,0,0,0,1,0.0139,1,0,-0.2862376,0,-1.0937778,1.1468271,-0.0301084,0,-1.4127895,0.4422606,-0.0279945,-0.3845961,0,-2.5518255,0.1949556,0.4035158,0.1456446,0.5314896,0.3751568,0,0.000171,-0.2808101,0.3925518
2004-03-15,-0.006801354,0,-0.005673513,-0.027737554,-0.015170961,0,0,0.01996009,-0.020829298,-0.00497033,0,-0.029029911,0.002086512,-0.016622566,-0.005429606,-0.018529191,-0.006609409,0,-0.000160651,-0.002866715,-0.01717145,-0.008452649,-0.006871988,7.103486523,4.565389316,6.389938608,7.582585728,6.346776062,5.279389357,8.582285934,4.759349437,7.167747502,5.634218011,5.95930286,3.84310156,8.560011272,9.05922209,7.17332977,6.141392036,6.756083192,4.964661161,4.605170186,8.674323428,7.849214608,7.175627424,4.641212777,5.334538393,1,0,0,0,0,-0.02153,0,1,-0.6801354,0,-0.5673513,-2.7737554,-1.5170961,0,0,1.996009,-2.0829298,-0.497033,0,-2.9029911,0.2086512,-1.6622566,-0.5429606,-1.8529191,-0.6609409,0,-0.0160651,-0.2866715,-1.717145
2004-03-16,-0.009342967,0,0.003183809,0.016269283,0.003966645,0,0.014127895,-0.016928404,0.010238997,-0.053750295,0,-0.024119985,0.003003351,-0.003564135,0.013996703,0.006461327,-0.013775871,0,0.000164068,0.001305842,0.004076808,0.00921754,0.010357169,7.094143555,4.565389316,6.393122417,7.590422739,6.363045345,5.283356001,8.582285934,4.773477331,7.150819098,5.644457009,5.905552566,3.84310156,8.535891287,9.06222544,7.169765635,6.155388739,6.762544519,4.95088529,4.605170186,8.674487496,7.85052045,7.179704232,4.650430317,5.344895562,0,1,0,0,0,-0.02542,0,1,-0.9342967,0,0.3183809,1.6269283,0.3966645,0,1.4127895,-1.6928404,1.0238997,-5.3750295,0,-2.4119985,0.3003351,-0.3564135,1.3996703,0.6461327,-1.3775871,0,0.0164068,0.1305842,0.4076808
2004-03-17,-0.002900733,0,-0.000485295,0.011468271,-0.011023332,0,-0.014127895,0.009288959,-0.000141493,0.001306798,0,-0.011212185,-0.001885041,0.009214537,-0.001295268,-0.006705751,0.004800913,0,8.03E-05,-0.002371268,-0.006159791,-0.002296432,0.001587964,7.091242822,4.565389316,6.392637122,7.585732983,6.374513616,5.27233267,8.582285934,4.759349437,7.160108057,5.644315516,5.906859364,3.84310156,8.524679102,9.060340399,7.178980172,6.154093471,6.755838768,4.955686203,4.605170186,8.674567812,7.848149181,7.173544441,4.648133885,5.346483527,0,0,1,0,0,0.01238,1,0,-0.2900733,0,-0.0485295,1.1468271,-1.1023332,0,-1.4127895,0.9288959,-0.0141493,0.1306798,0,-1.1212185,-0.1885041,0.9214537,-0.1295268,-0.6705751,0.4800913,0,0.00803,-0.2371268,-0.6159791
2004-03-18,-0.004722303,0,-0.003370083,-0.063559511,-0.065089467,0,0,0.00082325,0,-0.004854643,0,-0.000295821,0.00058191,0.00599009,0.001655946,-0.006633833,-0.015616445,0,-8.03E-05,-0.004484874,0.003183985,-0.005475255,-0.004742752,7.08652052,4.565389316,6.389267039,7.582585728,6.310954105,5.207243202,8.582285934,4.759349437,7.160931307,5.644315516,5.902004721,3.84310156,8.524383281,9.060922309,7.184970262,6.155749416,6.749204935,4.940069758,4.605170186,8.674487496,7.843664307,7.176728426,4.64265863,5.341740774,0,0,0,1,0,0.00737,1,0,-0.4722303,0,-0.3370083,-6.3559511,-6.5089467,0,0,0.082325,0,-0.4854643,0,-0.0295821,0.058191,0.599009,0.1655946,-0.6633833,-1.5616445,0,-0.00803,-0.4484874,0.3183985
2004-03-19,0.016966003,0,-0.002084735,-0.009434635,0.060718044,0.002777099,0,-0.004957498,0.000141493,-0.001285787,0,-0.004573515,0.502238789,-0.013951123,-0.024849067,-0.000152347,-0.004373551,0,0,-0.002572407,-0.023043189,-0.010749147,-0.011590494,7.103486523,4.565389316,6.387182304,7.57602558,6.30151947,5.267961247,8.585063033,4.759349437,7.155973809,5.644457009,5.900718934,3.84310156,8.519809765,9.563161098,7.171019139,6.130900349,6.749052588,4.935696207,4.605170186,8.674487496,7.841091901,7.153685237,4.631909483,5.33015028,0,0,0,0,1,0.02077,1,0,1.6966003,0,-0.2084735,-0.9434635,6.0718044,0.2777099,0,-0.4957498,0.0141493,-0.1285787,0,-0.4573515,50.2238789,-1.3951123,-2.4849067,-0.0152347,-0.4373551,0,0,-0.2572407,-2.3043189
2004-03-22,0.026211587,0,-0.004672787,0.002527057,0.000824317,0,0,0.020815748,-0.010417687,0.020644986,0,0.009995558,0.348159694,0.001013957,0.004101613,0.003953499,0.005303151,0,0,0.002109469,0.001070735,0.001653777,-0.001342507,7.12969811,4.565389316,6.382509516,7.576102466,6.304046528,5.268785564,8.585063033,4.759349437,7.176789557,5.634039322,5.921363919,3.84310156,8.529805323,9.911320792,7.172033096,6.135001962,6.753006087,4.940999359,4.605170186,8.674487496,7.84320137,7.154755972,4.63356326,5.328807774,1,0,0,0,0,0.02482,1,0,2.6211587,0,-0.4672787,0.2527057,0.0824317,0,0,2.0815748,-1.0417687,2.0644986,0,0.9995558,34.8159694,0.1013957,0.4101613,0.3953499,0.5303151,0,0,0.2109469,0.1070735
2004-03-23,0.06982339,0,-0.008916726,0.02665429,0.002314756,0,0,-0.004495457,-0.01049124,0.017964873,0,0.104683674,0.687402259,0.008950298,-0.003405976,0.001959253,0,0,0,-0.002376908,0.001561061,-0.002822798,0.000945274,7.1995215,4.565389316,6.37359279,7.574579018,6.330700817,5.27110032,8.585063033,4.759349437,7.1722941,5.623548082,5.939328793,3.84310156,8.634488997,10.59872305,7.180983394,6.131595986,6.75496534,4.940999359,4.605170186,8.674487496,7.840824462,7.156317033,4.630740462,5.329753047,0,1,0,0,0,-0.01745,0,1,6.982339,0,-0.8916726,2.665429,0.2314756,0,0,-0.4495457,-1.049124,1.7964873,0,10.4683674,68.7402259,0.8950298,-0.3405976,0.1959253,0,0,0,-0.2376908,0.1561061
2004-03-24,0.050773287,0,0.004171035,-0.012093129,0.001847955,0,0,-0.003852888,0.01052698,-0.000605957,0,0.040159123,0.332094872,-0.005853348,-0.002741874,-0.002449666,0,0,0,0.006531743,0.001815568,0.004667907,0.003091342,7.250294787,4.565389316,6.377763825,7.576107592,6.318607688,5.272948275,8.585063033,4.759349437,7.168441213,5.634075062,5.938722836,3.84310156,8.67464812,10.93081792,7.175130047,6.128854112,6.752515673,4.940999359,4.605170186,8.674487496,7.847356205,7.158132602,4.635408369,5.332844389,0,0,1,0,0,0.01815,1,0,5.0773287,0,0.4171035,-1.2093129,0.1847955,0,0,-0.3852888,1.052698,-0.0605957,0,4.0159123,33.2094872,-0.5853348,-0.2741874,-0.2449666,0,0,0,0.6531743,0.1815568
2004-03-25,-0.047186929,0,0.009468967,-0.009271398,0.00389006,0,0.028142306,0.013751312,0.015743889,0.009547113,0,0.012108927,-0.394477398,-0.00101082,0.000718837,0.021102315,0.022474444,0,0,0.005697,0.005767642,0.009655381,0.008843721,7.203107858,4.565389316,6.387232792,7.589705001,6.309336291,5.276838335,8.585063033,4.787491743,7.182192525,5.649818952,5.948269949,3.84310156,8.686757047,10.53634053,7.174119226,6.129572949,6.773617989,4.963473803,4.605170186,8.674487496,7.853053205,7.163900244,4.64506375,5.34168811,0,0,0,1,0,-0.01373,0,1,-4.7186929,0,0.9468967,-0.9271398,0.389006,0,2.8142306,1.3751312,1.5743889,0.9547113,0,1.2108927,-39.4477398,-0.101082,0.0718837,2.1102315,2.2474444,0,0,0.5697,0.5767642
2004-03-26,-0.017622362,0,0.006642202,-0.00767015,0.00940645,0,-0.014014411,0.005955826,-0.000140736,0.003153549,0,0.039832839,-0.197643319,0.008764659,0.004909105,0.014565155,0.013397861,0,-0.000258078,0.009059007,-0.00010837,0.009563045,0.006904032,7.185485496,4.565389316,6.393874994,7.592245092,6.301666141,5.286244785,8.585063033,4.773477331,7.188148351,5.649678216,5.951423498,3.84310156,8.726589886,10.33869721,7.182883885,6.134482054,6.788183144,4.976871664,4.605170186,8.674229418,7.862112212,7.163791874,4.654626795,5.348592142,0,0,0,0,1,-0.02073,0,1,-1.7622362,0,0.6642202,-0.767015,0.940645,0,-1.4014411,0.5955826,-0.0140736,0.3153549,0,3.9832839,-19.7643319,0.8764659,0.4909105,1.4565155,1.3397861,0,-0.0258078,0.9059007,-0.010837
2004-03-29,-0.004646686,0,-0.009709793,0.021383721,-0.003091819,-0.120709594,0.014014411,-0.009641007,0.000140736,-0.001640689,0,-0.102688088,-0.002656755,-0.004849592,-0.003320784,-0.01037711,-0.003107845,0,0.000160666,-0.007738762,-0.003373077,-0.006014051,-0.003601136,7.180838809,4.565389316,6.384165202,7.590331786,6.323049862,5.283152966,8.464353439,4.787491743,7.178507344,5.649818952,5.949782808,3.84310156,8.623901798,10.33604045,7.178034293,6.13116127,6.777806034,4.973763819,4.605170186,8.674390084,7.85437345,7.160418797,4.648612744,5.344991007,1,0,0,0,0,-0.02861,0,1,-0.4646686,0,-0.9709793,2.1383721,-0.3091819,-12.0709594,1.4014411,-0.9641007,0.0140736,-0.1640689,0,-10.2688088,-0.2656755,-0.4849592,-0.3320784,-1.037711,-0.3107845,0,0.0160666,-0.7738762,-0.3373077
2004-03-30,-0.022379288,0,0.00691404,0.039736833,0.008240485,0,0,-0.01066732,0.018163619,-0.023496987,0,0.021468226,-0.288820588,0.007352723,0.000652004,0.01117697,0.010527499,0,-8.03E-05,0.013861681,0.026588118,0.012654182,0.010415327,7.158459521,4.565389316,6.391079242,7.600277264,6.362786695,5.291393451,8.464353439,4.787491743,7.167840024,5.667982571,5.926285821,3.84310156,8.645370024,10.04721986,7.185387016,6.131813274,6.788983004,4.984291319,4.605170186,8.674309754,7.86823513,7.187006915,4.661266925,5.355406334,0,1,0,0,0,-0.02199,0,1,-2.2379288,0,0.691404,3.9736833,0.8240485,0,0,-1.066732,1.8163619,-2.3496987,0,2.1468226,-28.8820588,0.7352723,0.0652004,1.117697,1.0527499,0,-0.00803,1.3861681,2.6588118
